idade,genero,ds_ensino_medio,ds_ingresso,cd_curso,valor_mensalidade_liquido,qtd_mensalidade_paga_atraso,qtd_semestres_curso,qtd_reprovacoes,coeficiente_rendimento,situacao,evasao,media_acessos_por_dia,semestres_existencia_curso,categoria_motivo_cancelamento,qtd_professores,qtd_professores_mestrado,qtd_professores_doutorado,qtd_professores_especialista,qtd_professores_graduado,qtd_professores_M,qtd_professores_F,idade_media_professores,cluster
42,M,Não informado,Segunda Graduação,BED_FIS_EAD,362.52914,1,8,0,8.66,CONCLUIDO,0,0.9148936170212766,4,NA,16.0,6,1,8,1,1,15,43.6875,3
42,M,Não informado,Segunda Graduação,BED_FIS_EAD,362.52914,2,8,0,8.66,TRANCADA,0,0.9148936170212766,4,NA,11.0,2,0,8,1,1,10,46.45454545454545,4
38,F,Não informado,Vestibular,GES_HOS_EAD,264.06072,2,6,3,0.0,ABANDONO,1,0.1512027491408934,4,Questões Financeiras,19.0,4,2,12,1,3,16,43.8421052631579,1
23,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,0,9.08,CONCLUIDO,0,1.4910394265232976,4,NA,20.0,9,1,9,1,3,17,43.05,3
23,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,0,9.08,CONCLUIDO,0,1.4910394265232976,4,NA,15.0,5,0,8,2,0,15,45.0,4
32,F,Não informado,Vestibular,LIC_PED_EAD,307.80433,3,8,2,0.65,ABANDONO,1,0.0669014084507042,4,Questões Financeiras,20.0,9,1,9,1,3,17,43.05,3
29,F,Não informado,Vestibular,ADM_EAD,307.98614,3,8,3,0.0,ABANDONO,1,0.0103448275862068,8,Questões Financeiras,19.0,4,2,12,1,4,15,42.8421052631579,3
35,M,Não informado,Vestibular,PRO_IND_EAD,330.66502,3,6,3,0.23,ABANDONO,1,0.0896551724137931,4,Problemas Técnicos ou Administrativos,19.0,4,2,12,1,3,16,43.8421052631579,3
35,F,Não informado,Vestibular,LIC_PED_EAD,362.965484,3,8,0,8.52,CONCLUIDO,0,2.5689655172413794,4,NA,20.0,9,1,9,1,3,17,43.05,3
35,F,Não informado,Vestibular,LIC_PED_EAD,362.965484,9,8,0,8.52,CONCLUIDO,0,2.5689655172413794,4,NA,15.0,5,0,8,2,0,15,45.0,4
24,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,0,9.12,CONCLUIDO,0,0.5483870967741935,4,NA,20.0,9,1,9,1,3,17,43.05,3
24,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,0,9.12,CONCLUIDO,0,0.5483870967741935,4,NA,15.0,5,0,8,2,0,15,45.0,4
39,F,Não informado,Vestibular,LIC_HIS_EAD,307.80433,2,8,2,0.0,ABANDONO,1,0.0076045627376425,2,Questões Financeiras,15.0,5,0,9,1,3,12,43.53333333333333,3
38,F,Não informado,Vestibular,ADM_EAD,307.98614,0,8,0,8.89,CONCLUIDO,0,1.8027681660899653,8,NA,19.0,4,2,12,1,4,15,42.8421052631579,3
38,F,Não informado,Vestibular,ADM_EAD,307.98614,0,8,0,8.89,CONCLUIDO,0,1.8027681660899653,8,NA,15.0,2,2,10,1,1,14,46.0,0
33,F,Não informado,Vestibular,ADM_EAD,362.52914,1,8,2,3.75,CONCLUIDO,0,0.3321678321678322,8,NA,19.0,4,2,12,1,4,15,42.8421052631579,3
33,F,Não informado,Vestibular,ADM_EAD,362.52914,3,8,2,3.75,TRANCADA,0,0.3321678321678322,8,NA,15.0,2,2,10,1,1,14,46.0,0
29,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,1,8,1,6.58,CONCLUIDO,0,1.1730103806228374,4,NA,20.0,9,1,9,1,3,17,43.05,3
29,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,1,8,1,6.58,CONCLUIDO,0,1.1730103806228374,4,NA,15.0,5,0,8,2,0,15,45.0,4
22,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,2,8,2,5.26,CONCLUIDO,0,0.5053763440860215,4,NA,20.0,9,1,9,1,3,17,43.05,3
22,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,8,8,2,5.26,CONCLUIDO,0,0.5053763440860215,4,NA,15.0,5,0,8,2,0,15,45.0,4
57,F,Não informado,Vestibular,CIC_EAD,307.80433,3,8,1,0.0,TRANCADA,0,0.0865051903114186,8,NA,19.0,4,2,12,1,4,15,42.94736842105263,3
30,F,Não informado,Vestibular,TEC_INF_EAD,280.75019000000003,5,5,3,0.0,ABANDONO,1,0.1470588235294117,2,Problemas Técnicos ou Administrativos,11.0,2,0,8,1,0,11,46.36363636363637,0
20,F,Não informado,Transferência,CIC_EAD,307.98614,1,8,2,4.6,CONCLUIDO,0,0.8546712802768166,8,NA,19.0,4,2,12,1,4,15,42.94736842105263,3
20,F,Não informado,Transferência,CIC_EAD,307.98614,3,8,2,4.6,TRANCADA,0,0.8546712802768166,8,NA,14.0,2,1,10,1,1,13,46.35714285714285,0
20,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,1,8,0,7.98,CONCLUIDO,0,0.5888501742160279,4,NA,20.0,9,1,9,1,3,17,43.05,3
20,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,2,8,0,7.98,CONCLUIDO,0,0.5888501742160279,4,NA,15.0,5,0,8,2,0,15,45.0,4
31,M,Não informado,Segunda Graduação,LOG_EAD,264.06072,0,4,3,4.9,CONCLUIDO,0,1.3937282229965158,4,NA,18.0,4,2,11,1,3,15,43.61111111111112,1
31,M,Não informado,Segunda Graduação,LOG_EAD,264.06072,0,4,3,4.9,CONCLUIDO,0,1.3937282229965158,4,NA,15.0,2,2,10,1,1,14,46.0,1
24,F,Não informado,Vestibular,PRO_GER_EAD,264.06072,3,4,3,1.1,ABANDONO,1,0.125,5,Questões Financeiras,18.0,4,2,11,1,3,15,43.61111111111112,1
34,M,Não informado,Vestibular,PRO_IND_EAD,330.66502,3,6,1,7.44,CONCLUIDO,0,0.6076388888888888,4,NA,19.0,4,2,12,1,3,16,43.8421052631579,1
34,M,Não informado,Vestibular,PRO_IND_EAD,330.66502,5,6,1,7.44,CONCLUIDO,0,0.6076388888888888,4,NA,14.0,2,1,10,1,1,13,46.35714285714285,1
23,M,Não informado,Vestibular,LOG_EAD,264.06072,2,4,3,0.0,ABANDONO,1,0.0505415162454873,4,Questões Financeiras,18.0,4,2,11,1,3,15,43.61111111111112,1
29,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,1,8,0,8.64,CONCLUIDO,0,1.5,4,NA,20.0,9,1,9,1,3,17,43.05,3
29,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,7,8,0,8.64,CONCLUIDO,0,1.5,4,NA,15.0,5,0,8,2,0,15,45.0,4
26,F,Não informado,Vestibular,LIC_PED_EAD,363.62,3,8,2,1.65,ABANDONO,1,0.5524475524475524,4,Problemas Técnicos ou Administrativos,20.0,9,1,9,1,3,17,43.05,3
26,F,Não informado,Vestibular,LIC_PED_EAD,363.62,9,8,2,1.65,ABANDONO,1,0.5524475524475524,4,Problemas Técnicos ou Administrativos,15.0,5,0,8,2,0,15,45.0,4
32,M,Não informado,Vestibular,GES_MAR_EAD,264.06072,1,4,0,8.5,CONCLUIDO,0,1.2937062937062938,4,NA,19.0,4,2,12,1,3,16,43.8421052631579,1
32,M,Não informado,Vestibular,GES_MAR_EAD,264.06072,1,4,0,8.5,CONCLUIDO,0,1.2937062937062938,4,NA,14.0,2,1,10,1,1,13,46.35714285714285,1
48,F,Não informado,Vestibular,SER_SOC_EAD,309.077,4,8,3,1.43,ABANDONO,1,0.1964912280701754,4,Questões Financeiras,16.0,8,0,7,1,0,16,41.5625,4
31,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,3,8,2,0.35,ABANDONO,1,0.0364963503649635,4,Questões Financeiras,20.0,9,1,9,1,3,17,43.05,3
39,M,Não informado,Vestibular,TEC_INF_EAD,280.75019000000003,2,5,3,1.1,ABANDONO,1,0.0419580419580419,2,Questões Financeiras,14.0,4,0,9,1,1,13,43.5,1
20,F,Não informado,Vestibular,LIC_PED_EAD,362.52914,0,8,4,2.56,CONCLUIDO,0,0.6958041958041958,4,NA,20.0,9,1,9,1,3,17,43.05,3
20,F,Não informado,Vestibular,LIC_PED_EAD,362.52914,4,8,4,2.56,ABANDONO,1,0.6958041958041958,4,Problemas Técnicos ou Administrativos,15.0,5,0,8,2,0,15,45.0,4
20,F,Não informado,Vestibular,REC_HUM_EAD,264.06072,1,4,0,7.03,CONCLUIDO,0,1.0384615384615383,4,NA,18.0,4,2,11,1,3,15,43.61111111111112,1
20,F,Não informado,Vestibular,REC_HUM_EAD,264.06072,1,4,0,7.03,TRANCADA,0,1.0384615384615383,4,NA,14.0,2,1,10,1,1,13,46.35714285714285,1
30,F,Não informado,Vestibular,SER_SOC_EAD,307.98614,3,8,3,1.43,ABANDONO,1,0.1398601398601398,4,Questões Financeiras,16.0,8,0,7,1,0,16,41.5625,4
22,M,Não informado,Vestibular,GES_COM_EAD,310.82472,1,4,1,5.74,CONCLUIDO,0,0.4965034965034965,4,NA,19.0,4,2,12,1,3,16,43.8421052631579,1
22,M,Não informado,Vestibular,GES_COM_EAD,310.82472,6,4,1,5.74,CONCLUIDO,0,0.4965034965034965,4,NA,14.0,2,1,10,1,1,13,46.35714285714285,1
29,F,Não informado,Vestibular,REC_HUM_EAD,310.82472,3,4,2,2.9,ABANDONO,1,0.2280701754385964,4,Questões Financeiras,18.0,4,2,11,1,3,15,43.61111111111112,1
23,F,Não informado,Vestibular,ADM_EAD,307.98614,0,8,0,7.57,CONCLUIDO,0,0.493006993006993,8,NA,19.0,4,2,12,1,4,15,42.8421052631579,3
23,F,Não informado,Vestibular,ADM_EAD,307.98614,0,8,0,7.57,CONCLUIDO,0,0.493006993006993,8,NA,15.0,2,2,10,1,1,14,46.0,0
35,F,Não informado,Vestibular,SER_SOC_EAD,307.98614,0,8,0,7.21,CONCLUIDO,0,2.056338028169014,4,NA,16.0,8,0,7,1,0,16,41.5625,4
35,F,Não informado,Vestibular,SER_SOC_EAD,307.98614,0,8,0,7.21,CONCLUIDO,0,2.056338028169014,4,NA,11.0,3,0,7,1,0,11,43.54545454545455,4
20,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,4,8,2,0.0,ABANDONO,1,0.0981818181818181,4,Questões Financeiras,20.0,9,1,9,1,3,17,43.05,3
70,F,Não informado,Vestibular,SER_SOC_EAD,359.98380000000003,0,8,0,6.73,CONCLUIDO,0,1.460144927536232,4,NA,16.0,8,0,7,1,0,16,41.5625,4
70,F,Não informado,Vestibular,SER_SOC_EAD,359.98380000000003,0,8,0,6.73,CONCLUIDO,0,1.460144927536232,4,NA,11.0,3,0,7,1,0,11,43.54545454545455,4
29,F,Não informado,Vestibular,PRO_GER_EAD,264.06072,1,4,7,0.57,CONCLUIDO,0,0.0985915492957746,5,NA,18.0,4,2,11,1,3,15,43.61111111111112,1
29,F,Não informado,Vestibular,PRO_GER_EAD,264.06072,2,4,7,0.57,ABANDONO,1,0.0985915492957746,5,Problemas Técnicos ou Administrativos,14.0,2,1,10,1,1,13,46.35714285714285,1
20,F,Não informado,Transferência,LIC_PED_EAD,307.80433,0,8,0,8.58,CONCLUIDO,0,1.0869565217391304,4,NA,20.0,9,1,9,1,3,17,43.05,3
20,F,Não informado,Transferência,LIC_PED_EAD,307.80433,0,8,0,8.58,CONCLUIDO,0,1.0869565217391304,4,NA,15.0,5,0,8,2,0,15,45.0,4
35,M,Não informado,Vestibular,PRO_GER_EAD,264.06072,1,4,0,8.53,CONCLUIDO,0,0.7087719298245614,5,NA,18.0,4,2,11,1,3,15,43.61111111111112,1
35,M,Não informado,Vestibular,PRO_GER_EAD,264.06072,1,4,0,8.53,CONCLUIDO,0,0.7087719298245614,5,NA,14.0,2,1,10,1,1,13,46.35714285714285,1
19,F,Não informado,Vestibular,REC_HUM_EAD,310.82472,4,4,5,2.53,CONCLUIDO,0,0.6631578947368421,4,NA,18.0,4,2,11,1,3,15,43.61111111111112,1
19,F,Não informado,Vestibular,REC_HUM_EAD,310.82472,4,4,5,2.53,CONCLUIDO,0,0.6631578947368421,4,NA,14.0,2,1,10,1,1,13,46.35714285714285,1
45,M,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,3,4.06,CONCLUIDO,0,0.2922535211267605,4,NA,20.0,9,1,9,1,3,17,43.05,3
45,M,Não informado,Vestibular,LIC_PED_EAD,307.98614,2,8,3,4.06,CONCLUIDO,0,0.2922535211267605,4,NA,15.0,5,0,8,2,0,15,45.0,4
22,M,Não informado,Vestibular,REC_HUM_EAD,264.06072,0,4,0,7.89,CONCLUIDO,0,0.3929824561403509,4,NA,18.0,4,2,11,1,3,15,43.61111111111112,1
22,M,Não informado,Vestibular,REC_HUM_EAD,264.06072,0,4,0,7.89,CONCLUIDO,0,0.3929824561403509,4,NA,14.0,2,1,10,1,1,13,46.35714285714285,1
24,M,Não informado,Transferência,MAT_EAD,362.34733,3,8,0,8.48,CURSANDO,0,0.5894736842105263,8,NA,15.0,5,0,9,1,3,12,43.53333333333333,3
24,M,Não informado,Transferência,MAT_EAD,362.34733,7,8,0,8.48,CONCLUIDO,0,0.5894736842105263,8,NA,10.0,3,0,6,1,1,9,45.2,4
34,M,Não informado,Vestibular,CIC_EAD,307.98614,4,8,2,3.77,ABANDONO,1,0.4842105263157895,8,Questões Financeiras,19.0,4,2,12,1,4,15,42.94736842105263,3
37,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,0,8.68,CONCLUIDO,0,1.886925795053004,4,NA,20.0,9,1,9,1,3,17,43.05,3
37,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,0,8.68,CONCLUIDO,0,1.886925795053004,4,NA,15.0,5,0,8,2,0,15,45.0,4
42,M,Não informado,Vestibular,BED_FIS_EAD,307.98614,3,8,3,0.0,ABANDONO,1,0.0177304964539007,4,Questões Financeiras,16.0,6,1,8,1,1,15,43.6875,3
21,M,Não informado,Vestibular,ENG_SOF_EAD,411.642,0,10,0,6.4,TRANCADA,0,0.5633802816901409,2,NA,14.0,4,0,9,1,2,12,42.92857142857143,3
37,M,Não informado,Vestibular,LOG_EAD,264.06072,0,4,0,7.57,CONCLUIDO,0,1.3920863309352518,4,NA,18.0,4,2,11,1,3,15,43.61111111111112,1
37,M,Não informado,Vestibular,LOG_EAD,264.06072,3,4,0,7.57,CONCLUIDO,0,1.3920863309352518,4,NA,15.0,2,2,10,1,1,14,46.0,1
52,F,Não informado,Vestibular,PRO_GER_EAD,264.06072,3,4,3,0.0,ABANDONO,1,0.0246478873239436,5,Questões Financeiras,18.0,4,2,11,1,3,15,43.61111111111112,1
50,F,Não informado,Vestibular,REC_HUM_EAD,264.06072,3,4,3,0.43,ABANDONO,1,0.0387323943661971,4,Questões Financeiras,18.0,4,2,11,1,3,15,43.61111111111112,1
45,M,Não informado,Vestibular,BED_FIS_EAD,362.52914,3,8,0,7.9,TRANCADA,0,0.2535211267605634,4,NA,16.0,6,1,8,1,1,15,43.6875,3
19,F,Não informado,Vestibular,LIC_PED_EAD,362.52914,1,8,1,7.38,CONCLUIDO,0,0.5669014084507042,4,NA,20.0,9,1,9,1,3,17,43.05,3
19,F,Não informado,Vestibular,LIC_PED_EAD,362.52914,4,8,1,7.38,CONCLUIDO,0,0.5669014084507042,4,NA,15.0,5,0,8,2,0,15,45.0,4
35,F,Não informado,Vestibular,PRO_GER_EAD,264.06072,0,4,1,7.64,CONCLUIDO,0,1.704119850187266,5,NA,18.0,4,2,11,1,3,15,43.61111111111112,1
35,F,Não informado,Vestibular,PRO_GER_EAD,264.06072,1,4,1,7.64,CONCLUIDO,0,1.704119850187266,5,NA,14.0,2,1,10,1,1,13,46.35714285714285,1
21,M,Não informado,Transferência,BED_FIS_EAD,307.80433,2,8,2,3.82,CONCLUIDO,0,0.3525179856115107,4,NA,14.0,4,1,8,1,3,11,45.21428571428572,3
21,M,Não informado,Transferência,BED_FIS_EAD,307.80433,5,8,2,3.82,CONCLUIDO,0,0.3525179856115107,4,NA,10.0,2,0,8,0,1,9,45.1,0
29,F,Não informado,Vestibular,GES_COM_EAD,264.06072,2,4,2,3.17,ABANDONO,1,0.407942238267148,4,Questões Financeiras,19.0,4,2,12,1,3,16,43.8421052631579,1
33,M,Não informado,Vestibular,PRO_GER_EAD,264.06072,2,4,4,3.94,CONCLUIDO,0,0.7208480565371025,5,NA,18.0,4,2,11,1,3,15,43.61111111111112,1
33,M,Não informado,Vestibular,PRO_GER_EAD,264.06072,4,4,4,3.94,CONCLUIDO,0,0.7208480565371025,5,NA,14.0,2,1,10,1,1,13,46.35714285714285,1
22,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,3,4.0,CONCLUIDO,0,0.3498233215547703,4,NA,20.0,9,1,9,1,3,17,43.05,3
22,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,4,8,3,4.0,CONCLUIDO,0,0.3498233215547703,4,NA,15.0,5,0,8,2,0,15,45.0,4
26,M,Não informado,Vestibular,GES_COM_EAD,264.06072,3,4,3,1.97,ABANDONO,1,0.1236749116607773,4,Questões Financeiras,19.0,4,2,12,1,3,16,43.8421052631579,1
21,F,Não informado,Vestibular,GES_AMB_EAD,264.06072,2,4,1,6.17,CONCLUIDO,0,0.3669064748201439,4,NA,19.0,4,2,12,1,3,16,43.8421052631579,1
21,F,Não informado,Vestibular,GES_AMB_EAD,264.06072,4,4,1,6.17,TRANCADA,0,0.3669064748201439,4,NA,14.0,2,1,10,1,1,13,46.35714285714285,1
34,M,Não informado,Vestibular,GES_MAR_EAD,264.06072,3,4,3,0.0,ABANDONO,1,0.0284697508896797,4,Questões Financeiras,19.0,4,2,12,1,3,16,43.8421052631579,1
37,F,Não informado,Vestibular,CIC_EAD,362.52914,2,8,2,4.43,ABANDONO,1,0.4460431654676259,8,Problemas Técnicos ou Administrativos,19.0,4,2,12,1,4,15,42.94736842105263,3
37,F,Não informado,Vestibular,CIC_EAD,362.52914,7,8,2,4.43,ABANDONO,1,0.4460431654676259,8,Problemas Técnicos ou Administrativos,14.0,2,1,10,1,1,13,46.35714285714285,0
33,M,Não informado,Vestibular,GES_MAR_EAD,264.06072,3,4,3,1.1,ABANDONO,1,0.0319148936170212,4,Questões Financeiras,19.0,4,2,12,1,3,16,43.8421052631579,1
37,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,3,8,2,0.0,ABANDONO,1,0.0274509803921568,4,Questões Financeiras,20.0,9,1,9,1,3,17,43.05,3
31,F,Não informado,Vestibular,LIC_PED_EAD,307.80433,3,8,4,0.38,ABANDONO,1,0.0390070921985815,4,Questões Financeiras,17.0,5,2,8,2,1,16,45.64705882352941,0
27,M,Não informado,Vestibular,BED_FIS_EAD,307.98614,1,8,0,7.0,TRANCADA,0,0.2943262411347517,4,NA,16.0,6,1,8,1,1,15,43.6875,3
24,M,Não informado,Vestibular,GES_AMB_EAD,310.82472,4,4,1,6.6,CONCLUIDO,0,0.3191489361702128,4,NA,19.0,4,2,12,1,3,16,43.8421052631579,1
24,M,Não informado,Vestibular,GES_AMB_EAD,310.82472,8,4,1,6.6,TRANCADA,0,0.3191489361702128,4,NA,14.0,2,1,10,1,1,13,46.35714285714285,1
36,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,0,8.04,CONCLUIDO,0,1.4697508896797151,4,NA,20.0,9,1,9,1,3,17,43.05,3
36,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,1,8,0,8.04,CONCLUIDO,0,1.4697508896797151,4,NA,15.0,5,0,8,2,0,15,45.0,4
23,F,Não informado,Vestibular,CIC_EAD,308.16795,1,8,5,3.54,CONCLUIDO,0,0.949820788530466,8,NA,19.0,4,2,12,1,4,15,42.94736842105263,3
23,F,Não informado,Vestibular,CIC_EAD,308.16795,4,8,5,3.54,CONCLUIDO,0,0.949820788530466,8,NA,14.0,2,1,10,1,1,13,46.35714285714285,0
21,M,Não informado,Vestibular,BED_FIS_EAD,307.98614,0,8,2,6.04,CONCLUIDO,0,0.9715302491103204,4,NA,16.0,6,1,8,1,1,15,43.6875,3
21,M,Não informado,Vestibular,BED_FIS_EAD,307.98614,1,8,2,6.04,CONCLUIDO,0,0.9715302491103204,4,NA,11.0,2,0,8,1,1,10,46.45454545454545,4
46,M,Não informado,Vestibular,GES_COM_EAD,264.06072,3,4,2,0.0,ABANDONO,1,0.0036363636363636,4,Questões Financeiras,19.0,4,2,12,1,3,16,43.8421052631579,1
41,F,Não informado,Vestibular,CIC_EAD,307.98614,1,8,3,4.51,CONCLUIDO,0,0.6129032258064516,8,NA,19.0,4,2,12,1,4,15,42.94736842105263,3
41,F,Não informado,Vestibular,CIC_EAD,307.98614,6,8,3,4.51,ABANDONO,1,0.6129032258064516,8,Problemas Técnicos ou Administrativos,14.0,2,1,10,1,1,13,46.35714285714285,0
40,F,Não informado,Vestibular,REC_HUM_EAD,264.06072,0,4,1,6.17,CONCLUIDO,0,1.7096774193548387,4,NA,18.0,4,2,11,1,3,15,43.61111111111112,1
40,F,Não informado,Vestibular,REC_HUM_EAD,264.06072,5,4,1,6.17,CONCLUIDO,0,1.7096774193548387,4,NA,14.0,2,1,10,1,1,13,46.35714285714285,1
32,M,Não informado,Vestibular,ADM_EAD,307.98614,0,8,2,5.01,CONCLUIDO,0,0.2831541218637993,8,NA,19.0,4,2,12,1,4,15,42.8421052631579,3
32,M,Não informado,Vestibular,ADM_EAD,307.98614,0,8,2,5.01,CONCLUIDO,0,0.2831541218637993,8,NA,15.0,2,2,10,1,1,14,46.0,0
31,F,Não informado,Vestibular,LIC_PED_EAD,362.52914,1,8,2,6.5,CONCLUIDO,0,1.7517985611510791,4,NA,20.0,9,1,9,1,3,17,43.05,3
31,F,Não informado,Vestibular,LIC_PED_EAD,362.52914,4,8,2,6.5,ABANDONO,1,1.7517985611510791,4,Problemas Técnicos ou Administrativos,15.0,5,0,8,2,0,15,45.0,4
29,M,Não informado,Vestibular,ADM_EAD,307.98614,0,8,0,8.51,CONCLUIDO,0,1.60431654676259,8,NA,19.0,4,2,12,1,4,15,42.8421052631579,3
29,M,Não informado,Vestibular,ADM_EAD,307.98614,0,8,0,8.51,CONCLUIDO,0,1.60431654676259,8,NA,15.0,2,2,10,1,1,14,46.0,0
26,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,5,0.66,CONCLUIDO,0,0.1326164874551971,4,NA,20.0,9,1,9,1,3,17,43.05,3
26,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,6,8,5,0.66,ABANDONO,1,0.1326164874551971,4,Problemas Técnicos ou Administrativos,15.0,5,0,8,2,0,15,45.0,4
42,M,Não informado,Vestibular,LIC_HIS_EAD,362.34733,2,8,0,7.74,CONCLUIDO,0,0.953405017921147,2,NA,15.0,5,0,9,1,3,12,43.53333333333333,3
42,M,Não informado,Vestibular,LIC_HIS_EAD,362.34733,9,8,0,7.74,CONCLUIDO,0,0.953405017921147,2,NA,13.0,3,0,8,2,0,13,43.84615384615385,4
23,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,0,8.58,CONCLUIDO,0,1.5551470588235294,4,NA,20.0,9,1,9,1,3,17,43.05,3
23,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,2,8,0,8.58,CONCLUIDO,0,1.5551470588235294,4,NA,15.0,5,0,8,2,0,15,45.0,4
32,F,Não informado,Vestibular,ADM_EAD,307.98614,2,8,2,3.33,ABANDONO,1,0.7518518518518519,8,Questões Financeiras,19.0,4,2,12,1,4,15,42.8421052631579,3
28,F,Não informado,Vestibular,EDU_ESP_EAD,307.98614,2,8,2,1.65,ABANDONO,1,0.1927272727272727,4,Questões Financeiras,15.0,5,0,9,1,3,12,43.53333333333333,3
26,F,Não informado,Vestibular,ADM_EAD,362.52914,2,8,2,3.37,CONCLUIDO,0,0.3051470588235294,8,NA,19.0,4,2,12,1,4,15,42.8421052631579,3
26,F,Não informado,Vestibular,ADM_EAD,362.52914,4,8,2,3.37,TRANCADA,0,0.3051470588235294,8,NA,15.0,2,2,10,1,1,14,46.0,0
40,F,Não informado,Vestibular,REC_HUM_EAD,263.90484,0,4,0,8.07,CONCLUIDO,0,1.03971119133574,4,NA,18.0,4,2,11,1,3,15,43.61111111111112,1
40,F,Não informado,Vestibular,REC_HUM_EAD,263.90484,4,4,0,8.07,CONCLUIDO,0,1.03971119133574,4,NA,14.0,2,1,10,1,1,13,46.35714285714285,1
37,F,Não informado,Vestibular,SER_SOC_EAD,307.98614,2,8,1,0.0,ABANDONO,1,0.0,4,Questões Financeiras,16.0,8,0,7,1,0,16,41.5625,4
42,M,Não informado,Vestibular,LIC_PED_EAD,307.98614,1,8,0,9.1,CONCLUIDO,0,1.9118773946360152,4,NA,20.0,9,1,9,1,3,17,43.05,3
42,M,Não informado,Vestibular,LIC_PED_EAD,307.98614,1,8,0,9.1,CONCLUIDO,0,1.9118773946360152,4,NA,15.0,5,0,8,2,0,15,45.0,4
27,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,0,8.12,CONCLUIDO,0,2.0323741007194243,4,NA,20.0,9,1,9,1,3,17,43.05,3
27,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,0,8.12,CONCLUIDO,0,2.0323741007194243,4,NA,15.0,5,0,8,2,0,15,45.0,4
41,M,Não informado,Vestibular,PRO_GER_EAD,310.82472,1,4,5,2.51,CONCLUIDO,0,0.516245487364621,5,NA,18.0,4,2,11,1,3,15,43.61111111111112,1
41,M,Não informado,Vestibular,PRO_GER_EAD,310.82472,7,4,5,2.51,ABANDONO,1,0.516245487364621,5,Problemas Técnicos ou Administrativos,14.0,2,1,10,1,1,13,46.35714285714285,1
31,M,Não informado,Vestibular,GES_AGR_EAD,264.06072,0,6,0,6.5,TRANCADA,0,0.6402877697841727,4,NA,19.0,4,2,12,1,3,16,43.8421052631579,1
32,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,0,9.0,CONCLUIDO,0,2.161870503597122,4,NA,20.0,9,1,9,1,3,17,43.05,3
32,F,Não informado,Vestibular,LIC_PED_EAD,307.98614,0,8,0,9.0,CONCLUIDO,0,2.161870503597122,4,NA,15.0,5,0,8,2,0,15,45.0,4
31,F,Não informado,Vestibular,LIC_PED_EAD,363.62,3,8,2,0.65,ABANDONO,1,0.2158273381294964,4,Questões Financeiras,20.0,9,1,9,1,3,17,43.05,3
39,F,Não informado,Vestibular,EST_COS_EAD,280.91602,0,5,1,6.69,CONCLUIDO,0,1.3776978417266188,4,NA,13.0,4,1,7,1,0,13,43.76923076923077,1
39,F,Não informado,Vestibular,EST_COS_EAD,280.91602,2,5,1,6.69,CONCLUIDO,0,1.3776978417266188,4,NA,10.0,1,0,8,1,0,10,45.0,0
36,F,Não informado,Segunda Graduação,CIC_EAD,307.98614,0,8,3,4.16,CONCLUIDO,0,0.8051470588235294,8,NA,19.0,4,2,12,1,4,15,42.94736842105263,3
36,F,Não informado,Segunda Graduação,CIC_EAD,307.98614,1,8,3,4.16,CONCLUIDO,0,0.8051470588235294,8,NA,14.0,2,1,10,1,1,13,46.35714285714285,0
28,F,Não informado,Segunda Graduação,LOG_EAD,264.06072,2,4,3,0.0,ABANDONO,1,0.0251798561151079,4,Questões Financeiras,18.0,4,2,11,1,3,15,43.61111111111112,1
37,F,Não informado,Segunda Graduação,MAT_EAD,307.80433,2,8,2,0.0,ABANDONO,1,0.0035971223021582,8,Questões Financeiras,15.0,5,0,9,1,3,12,43.53333333333333,3
34,M,Não informado,Vestibular,GES_COM_EAD,310.82472,2,4,4,3.52,ABANDONO,1,0.3417266187050359,4,Problemas Técnicos ou Administrativos,19.0,4,2,12,1,3,16,43.8421052631579,1
